Katsuyuki Dobashi	1997	28	Yakult	JPCL	Fgn	101	405	355	45	107	22	0	8	61	4	3	25	39	0.301	0.346	0.431	0.777	153	8	2	18	5	0
Katsuyuki Dobashi	1998	29	Yakult	JPCL	Fgn	117	456	397	48	103	14	0	9	52	2	0	41	42	0.259	0.331	0.363	0.694	144	16	5	6	7	1
Katsuyuki Dobashi	1999	30	Yakult	JPCL	Fgn	39	168	144	20	36	8	0	1	9	0	1	10	20	0.25	0.301	0.326	0.628	47	5	1	12	1	0
Katsuyuki Dobashi	2000	31	Yakult	JPCL	Fgn	115	421	365	34	82	17	0	1	27	2	2	25	58	0.225	0.278	0.279	0.558	102	6	2	29	0	0
Katsuyuki Dobashi	2001	32	Yakult	JPCL	Fgn	137	502	442	21	110	16	0	2	31	1	1	39	35	0.249	0.315	0.299	0.614	132	15	5	13	3	12
Katsuyuki Dobashi	2002	33	Yakult	JPCL	Fgn	62	180	168	7	37	4	0	1	10	0	0	5	29	0.22	0.247	0.262	0.509	44	5	1	6	0	2
Katsuyuki Dobashi	2003	34	Yakult	JPCL	Fgn	89	299	268	22	81	16	0	6	27	0	0	18	27	0.302	0.357	0.429	0.786	115	10	6	5	2	6
Katsuyuki Dobashi	2004	35	Yakult	JPCL	Fgn	111	357	327	39	103	10	0	9	34	3	0	20	37	0.315	0.358	0.428	0.786	140	7	4	2	4	0
Katsuyuki Dobashi	2005	36	Yakult	JPCL	Fgn	101	276	247	19	64	11	0	3	14	0	1	20	29	0.259	0.321	0.34	0.661	84	9	3	5	1	2
Katsuyuki Dobashi	2006	37	Yakult	JPCL	Fgn	29	31	25	1	4	1	0	0	3	0	0	2	4	0.16	0.25	0.2	0.45	5	2	1	3	0	0
Masayuki Dobashi	1956	20	Toei	JPPL	Fgn	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Masayuki Dobashi	1957	21	Toei	JPPL	Fgn	26	28	27	2	7	2	0	0	1	0	0	0	2	0.259	0.259	0.333	0.593	9	1	0	1	0	0
Masayuki Dobashi	1958	22	Toei	JPPL	Fgn	54	113	107	4	20	5	0	0	5	1	1	1	22	0.187	0.194	0.234	0.428	25	2	0	5	0	0
Masayuki Dobashi	1959	23	Toei	JPPL	Fgn	63	123	118	6	18	2	0	0	8	0	0	2	26	0.153	0.167	0.169	0.336	20	1	0	3	0	0
Masayuki Dobashi	1960	24	Toei	JPPL	Fgn	44	101	95	6	20	1	0	2	10	0	0	0	19	0.211	0.208	0.284	0.493	27	2	0	5	1	0
Masayuki Dobashi	1961	25	Toei	JPPL	Fgn	63	146	136	12	24	1	0	2	9	1	0	1	22	0.176	0.188	0.228	0.416	31	3	1	8	0	0
Masayuki Dobashi	1962	26	Toei	JPPL	Fgn	48	96	89	3	13	1	0	0	2	1	0	0	20	0.146	0.146	0.157	0.303	14	0	0	7	0	0
Masayuki Dobashi	1963	27	Toei	JPPL	Fgn	53	106	97	4	17	5	0	1	7	0	0	1	12	0.175	0.184	0.258	0.441	25	2	0	8	0	0
Masayuki Dobashi	1964	28	Toei	JPPL	Fgn	49	101	90	6	15	3	0	1	6	0	1	1	14	0.167	0.176	0.233	0.409	21	1	0	10	0	0
Masayuki Dobashi	1965	29	Toei	JPPL	Fgn	26	42	38	2	4	1	0	1	1	0	0	1	9	0.105	0.128	0.211	0.339	8	1	0	3	0	0
Masayuki Dobashi	1966	30	Toei	JPPL	Fgn	22	41	37	2	4	1	0	0	1	0	0	0	9	0.108	0.108	0.135	0.243	5	1	0	4	0	0
Masayuki Dobashi	1967	31	Toei	JPPL	Fgn	14	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Shota Dobayashi	2012	20	Hiroshima	JPCL	Fgn	144	554	488	60	118	25	4	14	45	5	2	44	150	0.242	0.321	0.395	0.716	193	8	14	5	3	2
Shota Dobayashi	2013	21	Hiroshima	JPCL	Fgn	105	410	364	36	79	14	0	6	41	10	2	33	96	0.217	0.294	0.305	0.599	111	10	7	5	1	0
Larry Doby	1962	38	Chunichi	JPCL	Fgn	72	268	240	27	54	9	1	10	35	0	0	25	73	0.225	0.302	0.396	0.698	95	5	2	0	1	2
Takao Dodo	1954	22	Taiyo	JPCL	Fgn	71	136	131	9	29	4	0	0	12	3	0	3	19	0.221	0.239	0.252	0.491	33	4	0	2	0	\N
Takao Dodo	1955	23	Daiei	JPPL	Fgn	26	29	28	3	3	1	0	0	1	0	0	1	3	0.107	0.138	0.143	0.281	4	2	0	0	0	0
Pat Dodson	1989	29	Kintetsu	JPPL	Fgn	6	21	16	1	5	1	0	0	1	0	0	4	4	0.313	0.476	0.375	0.851	6	0	1	0	0	0
Scott Dohmann	2009	31	Hiroshima	JPCL	Fgn	9	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Fumio Doi	1959	18	Hiroshima	JPCL	Fgn	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0
Fumio Doi	1960	19	Hiroshima	JPCL	Fgn	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Fumio Doi	1961	20	Hiroshima	JPCL	Fgn	5	4	4	0	1	1	0	0	0	0	0	0	2	0.25	0.25	0.5	0.75	2	0	0	0	0	0
Fumio Doi	1962	21	Hiroshima	JPCL	Fgn	4	4	4	0	1	1	0	0	0	0	0	0	1	0.25	0.25	0.5	0.75	2	0	0	0	0	0
Fumio Doi	1963	22	Hiroshima	JPCL	Fgn	37	40	37	4	6	0	0	1	4	0	0	3	10	0.162	0.225	0.243	0.468	9	0	0	0	0	0
Fumio Doi	1964	23	Hiroshima	JPCL	Fgn	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kenji Doi	1970	20	Lotte	JPPL	Fgn	7	6	6	0	2	0	0	0	0	0	0	0	1	0.333	0.333	0.333	0.667	2	0	0	0	0	0
Kenji Doi	1971	21	Lotte	JPPL	Fgn	9	7	7	1	2	0	0	1	1	0	0	0	2	0.286	0.286	0.714	1	5	0	0	0	0	0
Kenji Doi	1972	22	Lotte	JPPL	Fgn	44	51	47	6	17	2	0	1	5	0	0	3	3	0.362	0.412	0.468	0.88	22	0	1	0	0	0
Kenji Doi	1973	23	Lotte	JPPL	Fgn	78	91	78	4	21	5	0	2	17	0	0	11	6	0.269	0.367	0.41	0.777	32	2	1	1	0	0
Kenji Doi	1974	24	Lotte	JPPL	Fgn	66	94	83	3	22	1	1	2	12	0	1	9	10	0.265	0.33	0.373	0.703	31	3	0	0	2	0
Kenji Doi	1975	25	Lotte	JPPL	Fgn	94	261	240	26	62	7	2	8	24	4	5	12	20	0.258	0.302	0.404	0.706	97	7	3	6	0	0
Kenji Doi	1976	26	Lotte	JPPL	Fgn	90	237	225	19	67	7	0	3	15	1	2	7	25	0.298	0.321	0.369	0.689	83	9	1	3	1	0
Kenji Doi	1977	27	Lotte	JPPL	Fgn	47	72	66	4	16	0	0	2	6	1	0	4	8	0.242	0.282	0.333	0.615	22	4	0	1	1	0
Kenji Doi	1978	28	Lotte	JPPL	Fgn	66	134	125	5	34	7	0	1	15	0	0	4	13	0.272	0.29	0.352	0.642	44	4	0	3	2	0
Kenji Doi	1979	29	Lotte	JPPL	Fgn	58	192	181	19	51	10	0	5	18	0	0	7	21	0.282	0.309	0.42	0.729	76	6	1	1	2	0
Kenji Doi	1980	30	Lotte	JPPL	Fgn	89	223	206	23	64	9	1	7	32	3	1	13	20	0.311	0.356	0.466	0.822	96	5	2	1	1	0
Kenji Doi	1981	31	Lotte	JPPL	Fgn	104	290	253	25	67	14	0	7	28	2	1	24	32	0.265	0.338	0.403	0.741	102	3	5	6	2	2
Kenji Doi	1982	32	Lotte	JPPL	Fgn	50	122	111	6	18	3	0	1	9	0	1	10	20	0.162	0.23	0.216	0.446	24	3	0	0	1	0
Kenji Doi	1983	33	Lotte	JPPL	Fgn	95	251	224	14	54	6	0	4	17	0	2	20	27	0.241	0.306	0.321	0.628	72	11	2	3	2	0
Kiyoshi Doi	1956	23	Taiyo	JPCL	Fgn	85	261	232	11	44	10	1	2	13	2	2	19	33	0.19	0.256	0.267	0.523	62	7	2	7	1	0
Kiyoshi Doi	1957	24	Taiyo	JPCL	Fgn	111	297	262	22	65	12	1	4	25	5	2	29	45	0.248	0.329	0.347	0.676	91	8	3	2	1	0
Kiyoshi Doi	1958	25	Taiyo	JPCL	Fgn	108	417	360	34	87	12	1	7	38	6	7	38	51	0.242	0.319	0.339	0.658	122	10	4	13	2	0
Kiyoshi Doi	1959	26	Taiyo	JPCL	Fgn	102	344	305	23	58	5	3	2	18	4	4	26	55	0.19	0.26	0.246	0.506	75	10	3	9	1	0
Kiyoshi Doi	1960	27	Taiyo	JPCL	Fgn	117	318	269	13	57	10	0	2	22	4	6	32	46	0.212	0.298	0.271	0.569	73	2	1	16	0	2
Kiyoshi Doi	1961	28	Taiyo	JPCL	Fgn	115	227	204	6	40	6	0	0	12	3	3	11	26	0.196	0.243	0.225	0.469	46	2	2	9	1	1
Kiyoshi Doi	1962	29	Taiyo	JPCL	Fgn	99	159	141	6	28	4	1	0	9	2	1	12	23	0.199	0.261	0.241	0.503	34	3	0	6	0	0
Kiyoshi Doi	1963	30	Taiyo	JPCL	Fgn	118	280	244	21	59	5	0	1	11	0	3	22	30	0.242	0.307	0.275	0.582	67	5	2	10	2	1
Kiyoshi Doi	1964	31	Taiyo	JPCL	Fgn	60	69	60	3	12	2	0	2	5	0	0	4	6	0.2	0.258	0.333	0.591	20	0	1	3	1	0
Kiyoshi Doi	1965	32	Taiyo	JPCL	Fgn	72	72	64	5	9	2	0	0	2	1	0	4	14	0.141	0.203	0.172	0.375	11	3	1	3	0	0
Kiyoshi Doi	1966	33	Taiyo	JPCL	Fgn	61	100	95	7	18	3	0	0	4	0	1	4	13	0.189	0.222	0.221	0.443	21	1	0	1	0	1
Kiyoshi Doi	1967	34	Taiyo	JPCL	Fgn	71	123	105	4	26	3	0	2	9	0	2	8	18	0.248	0.301	0.333	0.634	35	2	0	10	0	1
Kiyoshi Doi	1968	35	Taiyo	JPCL	Fgn	19	28	23	2	5	0	0	1	8	0	0	2	7	0.217	0.28	0.348	0.628	8	1	0	3	0	1
Masahiro Doi	1997	25	Daiei	JPPL	Fgn	2	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masahiro Doi	1998	26	Daiei	JPPL	Fgn	3	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masahiro Doi	1999	27	Daiei	JPPL	Fgn	1	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masahiro Doi	2000	28	Daiei	JPPL	Fgn	14	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masahiro Doi	2001	29	Daiei	JPPL	Fgn	1	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masahiro Doi	2002	30	Daiei	JPPL	Fgn	1	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masahiro Doi	2003	31	Orix	JPPL	Fgn	27	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masahiro Doi	1962	18	Kintetsu	JPPL	Fgn	129	500	477	33	110	21	1	5	43	16	8	16	60	0.231	0.258	0.31	0.568	148	15	2	3	2	0
Masahiro Doi	1963	19	Kintetsu	JPPL	Fgn	150	600	566	59	156	33	2	13	74	6	7	24	74	0.276	0.305	0.41	0.715	232	15	2	3	5	1
Masahiro Doi	1964	20	Kintetsu	JPPL	Fgn	147	616	567	75	168	29	4	28	98	4	6	38	52	0.296	0.34	0.51	0.85	289	12	2	4	5	1
Masahiro Doi	1965	21	Kintetsu	JPPL	Fgn	133	539	499	62	135	15	0	24	61	3	5	28	50	0.271	0.32	0.445	0.765	222	14	9	1	2	1
Masahiro Doi	1966	22	Kintetsu	JPPL	Fgn	130	515	469	58	129	27	0	21	58	3	6	40	48	0.275	0.332	0.467	0.799	219	10	2	0	4	3
Masahiro Doi	1967	23	Kintetsu	JPPL	Fgn	125	510	455	62	147	23	2	28	93	3	4	46	41	0.323	0.386	0.567	0.953	258	5	4	0	5	12
Masahiro Doi	1968	24	Kintetsu	JPPL	Fgn	131	542	456	54	141	23	0	20	80	7	7	75	35	0.309	0.406	0.491	0.897	224	7	4	0	7	27
Masahiro Doi	1969	25	Kintetsu	JPPL	Fgn	129	534	463	76	139	22	0	27	72	6	5	59	31	0.3	0.382	0.523	0.905	242	12	6	0	6	7
Masahiro Doi	1970	26	Kintetsu	JPPL	Fgn	73	296	264	29	74	5	0	11	41	2	4	28	22	0.28	0.358	0.424	0.782	112	7	4	0	0	5
Masahiro Doi	1971	27	Kintetsu	JPPL	Fgn	127	520	443	72	137	10	0	40	113	2	10	65	45	0.309	0.395	0.603	0.998	267	11	3	1	8	15
Masahiro Doi	1972	28	Kintetsu	JPPL	Fgn	118	496	426	66	128	18	0	30	84	5	1	64	34	0.3	0.393	0.554	0.947	236	16	3	0	3	6
Masahiro Doi	1973	29	Kintetsu	JPPL	Fgn	122	492	414	60	131	15	0	29	76	2	2	66	24	0.316	0.417	0.563	0.979	233	15	8	0	4	10
Masahiro Doi	1974	30	Kintetsu	JPPL	Fgn	130	516	429	60	119	8	0	29	67	5	2	74	35	0.277	0.391	0.499	0.89	214	18	9	0	4	3
Masahiro Doi	1975	31	TaiheiyoClub	JPPL	Fgn	130	554	481	74	125	9	0	34	82	2	0	64	45	0.26	0.352	0.491	0.843	236	13	6	0	3	4
Masahiro Doi	1976	32	TaiheiyoClub	JPPL	Fgn	121	491	429	53	111	7	0	25	73	3	4	51	38	0.259	0.34	0.45	0.79	193	10	5	0	6	1
Masahiro Doi	1977	33	CrownLighter	JPPL	Fgn	123	495	428	45	106	8	0	24	67	3	4	57	35	0.248	0.34	0.435	0.775	186	10	5	1	4	4
Masahiro Doi	1978	34	CrownLighter	JPPL	Fgn	126	497	433	54	131	13	0	26	75	2	5	53	35	0.303	0.38	0.513	0.893	222	8	5	0	6	5
Masahiro Doi	1979	35	Seibu	JPPL	Fgn	128	540	470	56	127	12	1	27	70	2	5	61	42	0.27	0.36	0.472	0.832	222	15	6	1	2	0
Masahiro Doi	1980	36	Seibu	JPPL	Fgn	116	455	395	48	112	8	1	23	65	1	1	51	22	0.284	0.374	0.484	0.857	191	14	7	0	2	1
Masahiro Doi	1981	37	Seibu	JPPL	Fgn	61	145	130	9	26	3	0	1	8	1	1	12	9	0.2	0.283	0.246	0.529	32	8	3	0	0	0
Masashi Doi	1977	21	Hiroshima	JPCL	Fgn	38	12	8	0	2	0	0	0	0	0	0	1	3	0.25	0.333	0.25	0.583	2	0	0	3	0	0
Masashi Doi	1978	22	Hiroshima	JPCL	Fgn	18	8	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0
Masashi Doi	1979	23	Hiroshima	JPCL	Fgn	2	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masashi Doi	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Masashi Doi	1981	25	Hiroshima	JPCL	Fgn	1	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masashi Doi	1982	26	Lotte	JPPL	Fgn	15	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masashi Doi	1983	27	Lotte	JPPL	Fgn	20	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Masashi Doi	1984	28	Lotte	JPPL	Fgn	2	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Ryutaro Doi	2003	22	Yokohama	JPCL	Fgn	3	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Ryutaro Doi	2004	23	Yokohama	JPCL	Fgn	16	7	7	0	1	0	0	0	1	0	0	0	3	0.143	0.143	0.143	0.286	1	0	0	0	0	0
Ryutaro Doi	2005	24	Yokohama	JPCL	Fgn	13	10	9	1	0	0	0	0	0	0	0	1	6	0	0.1	0	0.1	0	2	0	0	0	0
Shosuke Doi	1956	18	Kokutetsu	JPCL	Fgn	28	66	63	5	15	1	1	1	4	1	2	2	11	0.238	0.262	0.333	0.595	21	1	0	1	0	0
Shosuke Doi	1957	19	Kokutetsu	JPCL	Fgn	24	42	36	1	4	1	0	0	2	3	0	5	5	0.111	0.22	0.139	0.358	5	1	0	1	0	0
Shosuke Doi	1958	20	Kokutetsu	JPCL	Fgn	70	158	150	13	31	6	2	0	5	11	5	3	21	0.207	0.221	0.273	0.494	41	2	0	4	1	0
Shosuke Doi	1959	21	Kokutetsu	JPCL	Fgn	102	308	289	24	54	4	8	2	18	7	5	8	59	0.187	0.214	0.277	0.491	80	7	2	9	0	0
Shosuke Doi	1960	22	Kokutetsu	JPCL	Fgn	111	299	283	32	62	15	3	4	15	14	3	2	48	0.219	0.229	0.336	0.565	95	1	2	11	1	0
Shosuke Doi	1961	23	Yomiuri	JPCL	Fgn	33	45	43	2	3	0	0	0	0	2	0	2	8	0.07	0.111	0.07	0.181	3	0	0	0	0	0
Shosuke Doi	1962	24	Daimai	JPPL	Fgn	61	29	28	17	4	0	0	1	1	8	0	1	10	0.143	0.172	0.25	0.422	7	0	0	0	0	0
Shosuke Doi	1963	25	Daimai	JPPL	Fgn	97	23	21	19	4	0	0	2	2	5	3	0	6	0.19	0.19	0.476	0.667	10	3	0	2	0	0
Shozo Doi	1965	23	Yomiuri	JPCL	Fgn	105	302	269	25	67	4	2	0	19	15	5	20	26	0.249	0.305	0.279	0.584	75	5	2	10	1	1
Shozo Doi	1966	24	Yomiuri	JPCL	Fgn	129	480	420	67	103	10	1	5	39	14	12	29	32	0.245	0.299	0.31	0.608	130	1	4	25	2	0
Shozo Doi	1967	25	Yomiuri	JPCL	Fgn	131	517	454	71	131	18	5	9	34	19	8	39	43	0.289	0.345	0.41	0.755	186	4	1	22	1	0
Shozo Doi	1968	26	Yomiuri	JPCL	Fgn	124	516	464	68	136	18	5	3	47	21	4	29	43	0.293	0.335	0.373	0.708	173	10	3	14	6	0
Shozo Doi	1969	27	Yomiuri	JPCL	Fgn	129	490	429	66	116	12	3	6	42	10	7	33	45	0.27	0.331	0.354	0.686	152	6	7	19	2	0
Shozo Doi	1970	28	Yomiuri	JPCL	Fgn	113	418	375	50	94	11	1	5	19	10	3	24	39	0.251	0.293	0.325	0.618	122	3	0	15	4	2
Shozo Doi	1971	29	Yomiuri	JPCL	Fgn	108	300	252	21	56	9	5	3	21	14	6	27	13	0.222	0.301	0.333	0.635	84	8	2	18	1	0
Shozo Doi	1972	30	Yomiuri	JPCL	Fgn	123	456	393	50	106	10	2	8	37	9	6	37	24	0.27	0.341	0.366	0.707	144	14	6	19	1	1
Shozo Doi	1973	31	Yomiuri	JPCL	Fgn	105	355	305	34	80	13	0	5	31	1	5	29	36	0.262	0.331	0.354	0.685	108	8	3	17	1	1
Shozo Doi	1974	32	Yomiuri	JPCL	Fgn	94	162	145	13	27	6	0	0	12	4	0	8	11	0.186	0.232	0.228	0.46	33	4	1	7	1	0
Shozo Doi	1975	33	Yomiuri	JPCL	Fgn	111	442	406	37	107	9	2	7	27	4	4	11	25	0.264	0.285	0.347	0.632	141	12	1	24	0	0
Shozo Doi	1976	34	Yomiuri	JPCL	Fgn	89	255	231	25	58	9	4	2	20	4	1	10	22	0.251	0.287	0.351	0.638	81	5	3	8	3	0
Shozo Doi	1977	35	Yomiuri	JPCL	Fgn	115	374	334	34	87	19	1	8	49	6	1	17	16	0.26	0.294	0.395	0.689	132	3	1	17	5	1
Shozo Doi	1978	36	Yomiuri	JPCL	Fgn	110	435	376	46	107	11	1	4	28	4	3	27	18	0.285	0.336	0.351	0.687	132	7	3	27	2	2
Shozo Doi	1939	21	Hankyu	JPBL	Fgn	7	20	16	3	2	0	0	0	1	3	\N	3	6	0.125	0.3	0.125	0.425	2	\N	1	0	0	\N
Shozo Doi	1940	22	Hankyu	JPBL	Fgn	27	76	66	5	8	1	0	1	8	0	\N	9	12	0.121	0.227	0.182	0.408	12	\N	0	1	0	\N
Yoshihiro Doi	1998	21	Seibu	JPPL	Fgn	1	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yoshihiro Doi	1999	22	Seibu	JPPL	Fgn	29	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yoshihiro Doi	2000	23	Seibu	JPPL	Fgn	55	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yoshihiro Doi	2001	24	Seibu	JPPL	Fgn	39	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yoshihiro Doi	2002	25	Seibu	JPPL	Fgn	50	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yoshihiro Doi	2003	26	Seibu	JPPL	Fgn	40	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yoshihiro Doi	2004	27	Yokohama	JPCL	Fgn	18	29	23	0	3	1	0	0	2	0	0	1	14	0.13	0.167	0.174	0.341	4	0	0	5	0	0
Yoshihiro Doi	2005	28	Yokohama	JPCL	Fgn	26	51	41	2	3	1	0	0	2	0	0	3	25	0.073	0.136	0.098	0.234	4	1	0	7	0	0
Yoshihiro Doi	2006	29	Yokohama	JPCL	Fgn	14	22	22	0	4	1	0	0	0	0	0	0	15	0.182	0.182	0.227	0.409	5	0	0	0	0	0
Yoshihiro Doi	2007	30	Yokohama	JPCL	Fgn	18	31	27	1	0	0	0	0	0	0	0	1	19	0	0.036	0	0.036	0	0	0	3	0	0
Yoshihiro Doi	2008	31	Yokohama	JPCL	Fgn	9	6	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
Yoshihiro Doi	2009	32	Seibu	JPPL	Fgn	12	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yoshihiro Doi	2010	33	Seibu	JPPL	Fgn	25	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yutaka Doi	1958	20	Osaka	JPCL	Fgn	20	11	10	0	1	0	0	0	1	0	0	0	4	0.1	0.091	0.1	0.191	1	0	0	0	1	0
Yutaka Doi	1959	21	Osaka	JPCL	Fgn	1	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yutaka Doi	1960	22	Osaka	JPCL	Fgn	1	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Yutaka Doi	1961	23	Hanshin	JPCL	Fgn	9	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Yutaka Doi	1962	24	Daimai	JPPL	Fgn	3	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0
Takeshi Doigaki	1940	18	Hanshin	JPBL	Fgn	22	47	41	0	8	1	0	0	7	0	\N	6	2	0.195	0.298	0.22	0.517	9	\N	0	0	0	\N
Takeshi Doigaki	1941	19	Hanshin	JPBL	Fgn	71	219	194	13	44	8	0	1	18	0	\N	22	11	0.227	0.306	0.284	0.589	55	\N	0	3	\N	\N
Takeshi Doigaki	1942	20	Hanshin	JPBL	Fgn	72	311	277	37	69	6	8	1	23	9	0	34	11	0.249	0.331	0.339	0.671	94	\N	0	0	\N	\N
Takeshi Doigaki	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Takeshi Doigaki	1946	24	Osaka	JPBL	Fgn	99	449	412	70	134	16	10	4	70	8	5	37	19	0.325	0.381	0.442	0.823	182	\N	0	0	\N	\N
Takeshi Doigaki	1947	25	Osaka	JPBL	Fgn	116	493	429	50	111	17	8	2	47	16	7	59	25	0.259	0.352	0.35	0.702	150	\N	3	2	\N	\N
Takeshi Doigaki	1948	26	Osaka	JPBL	Fgn	138	586	544	56	155	38	5	4	70	14	9	39	29	0.285	0.334	0.395	0.729	215	\N	1	2	\N	\N
Takeshi Doigaki	1949	27	Osaka	JPBL	Fgn	126	517	473	78	155	26	7	16	86	4	11	41	18	0.328	0.385	0.514	0.899	243	\N	3	0	\N	\N
Takeshi Doigaki	1950	28	Mainichi	JPPL	Fgn	112	473	428	64	138	18	2	15	72	16	6	44	20	0.322	0.387	0.479	0.866	205	9	1	0	\N	\N
Takeshi Doigaki	1951	29	Mainichi	JPPL	Fgn	103	416	370	39	99	13	2	8	60	6	8	43	24	0.268	0.347	0.378	0.725	140	9	2	1	\N	\N
Takeshi Doigaki	1952	30	Mainichi	JPPL	Fgn	119	479	422	55	125	25	5	13	72	7	7	50	34	0.296	0.376	0.472	0.848	199	18	4	3	\N	\N
Takeshi Doigaki	1953	31	Mainichi	JPPL	Fgn	92	334	314	19	83	14	1	6	43	0	5	16	21	0.264	0.302	0.373	0.675	117	4	1	3	\N	\N
Takeshi Doigaki	1954	32	Toei	JPPL	Fgn	139	529	464	52	134	26	4	7	56	6	7	57	37	0.289	0.366	0.407	0.774	189	14	2	2	4	\N
Takeshi Doigaki	1955	33	Toei	JPPL	Fgn	115	321	286	13	73	8	0	1	21	0	2	25	28	0.255	0.313	0.294	0.607	84	10	1	5	4	2
Takeshi Doigaki	1956	34	Hankyu	JPPL	Fgn	78	129	118	5	22	4	0	1	8	1	0	8	14	0.186	0.244	0.246	0.49	29	3	1	2	0	1
Takeshi Doigaki	1957	35	Hankyu	JPPL	Fgn	11	12	11	0	1	0	0	0	1	0	0	1	5	0.091	0.167	0.091	0.258	1	0	0	0	0	0
Chris Donnels	1996	30	Kintetsu	JPPL	Fgn	108	379	324	50	91	20	2	20	53	3	3	54	86	0.281	0.385	0.54	0.925	175	5	1	0	0	4
Chris Donnels	1997	31	Orix	JPPL	Fgn	112	478	384	55	116	25	1	17	67	0	1	84	80	0.302	0.423	0.505	0.928	194	10	2	0	8	2
Chris Donnels	1998	32	Orix	JPPL	Fgn	44	164	140	17	37	9	0	5	22	1	1	23	44	0.264	0.372	0.436	0.808	61	6	1	0	0	0
Naomichi Donoue	2008	19	Chunichi	JPCL	Fgn	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Naomichi Donoue	2009	20	Chunichi	JPCL	Fgn	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naomichi Donoue	2010	21	Chunichi	JPCL	Fgn	82	301	259	23	68	12	1	5	30	0	0	25	35	0.263	0.331	0.375	0.706	97	11	2	14	1	4
Naomichi Donoue	2011	22	Chunichi	JPCL	Fgn	62	123	115	6	24	4	0	2	10	0	0	4	18	0.209	0.242	0.296	0.537	34	5	1	3	0	2
Naomichi Donoue	2012	23	Chunichi	JPCL	Fgn	116	182	167	5	35	8	0	0	11	1	0	5	34	0.21	0.236	0.257	0.493	43	6	1	8	1	1
Naomichi Donoue	2013	24	Chunichi	JPCL	Fgn	74	170	152	5	26	2	1	1	12	1	0	6	15	0.171	0.204	0.217	0.421	33	3	1	8	3	0
